fnorm_error,s_min_AFT,s_min_NN,cond_AFT,cond_NN,Om
0.01324661980283,10000000,9767476.98917658,1,1.02791467109658,259
0.01324661980283,10000000,9767476.98917658,1,1.02791467109658,259.0000259
0.013246684234279,10000000,9767475.65600447,1,1.02791477319928,259
0.013246684234279,10000000,9767475.65600447,1,1.02791477319928,259.0000259
0.0132497917501316,10000000,9767220.61561068,1,1.02817810266451,264
0.0132497917501316,10000000,9767220.61561068,1,1.02817810266451,264.0000264
0.0132499277143117,10000000,9767216.74130592,1,1.02818142284422,264
0.0132499277143117,10000000,9767216.74130592,1,1.02818142284422,264.0000264
0.0132499538878051,10000000,9767216.33768231,1,1.02818135982474,264
0.0132499538878051,10000000,9767216.33768231,1,1.02818135982474,264.0000264
0.0132583895080796,10000000,9766977.96047135,1,1.02845650271821,269
0.0132583895080796,10000000,9766977.96047135,1,1.02845650271821,269.0000269
0.0132585621529125,10000000,9766974.25071133,1,1.02845960898301,269
0.0132585621529125,10000000,9766974.25071133,1,1.02845960898301,269.0000269
0.0132586413245725,10000000,9766972.87313628,1,1.02845958449425,269
0.0132586413245725,10000000,9766972.87313628,1,1.02845958449425,269.0000269
0.0132733713569347,10000000,9766753.45031977,1,1.0287471494972,274
0.0132733713569347,10000000,9766753.45031977,1,1.0287471494972,274.0000274
0.0132734954610544,10000000,9766752.63028414,1,1.02875001051527,274
0.0132734954610544,10000000,9766752.63028414,1,1.02875001051527,274.0000274
0.013273484701739,10000000,9766752.92263729,1,1.02875000310525,274
0.013273484701739,10000000,9766752.92263729,1,1.02875000310525,274.0000274
0.0132956584639388,10000000,9766547.12206815,1,1.02905056232367,279
0.0132956584639388,10000000,9766547.12206815,1,1.02905056232367,279.0000279
0.013296042473243,10000000,9766542.88376582,1,1.02905370360646,279
0.013296042473243,10000000,9766542.88376582,1,1.02905370360646,279.0000279
0.0132960662704813,10000000,9766542.04258204,1,1.02905390957957,279
0.0132960662704813,10000000,9766542.04258204,1,1.02905390957957,279.0000279
0.0133269752973729,10000000,9766346.66356349,1,1.02936816777331,284
