freq_ratio,Q_stick,Q_free,Q_slip,Q_nl,NIT,FC
0.0999223994441673,7.6062966311571e-06,9.47503068179924e-05,0.000221755427242893,7.60629663115734e-06,2,3
0.103650847184621,7.61033740552166e-06,9.55224452117316e-05,0.000223571481992149,7.61033740552528e-06,2,3
0.107379294925075,7.61453222558652e-06,9.63366092260735e-05,0.000225486382971848,7.6145322255866e-06,2,3
0.111107742665529,7.61888175747418e-06,9.7194671693821e-05,0.000227504535431973,7.61888175747587e-06,2,3
0.114836190405983,7.62338669358564e-06,9.80986561436297e-05,0.000229630699088083,7.62338669358523e-06,2,3
0.118564638146437,7.62804775288078e-06,9.90507502332641e-05,0.000231870019719038,7.62804775288141e-06,2,3
0.122293085886891,7.6328656812191e-06,0.000100053320748251,0.000234228064446818,7.63286568121982e-06,2,3
0.126021533627345,7.63784125167079e-06,0.000101108930364562,0.000236710861165739,7.63784125167127e-06,2,3
0.129749981367799,7.64297526483872e-06,0.000102220356418612,0.000239324942693284,7.64297526483585e-06,2,3
0.133478429108253,7.6482685492326e-06,0.000103390611982019,0.000242077396342232,7.64826854923029e-06,2,3
0.137206876848707,7.65372196163463e-06,0.000104622969544601,0.000244975919627838,7.65372196163106e-06,2,3
0.140935324589161,7.65933638742246e-06,0.000105920987695289,0.000248028883026836,7.65933638742361e-06,2,3
0.144663772329615,7.66511274107636e-06,0.000107288541287065,0.000251245400931527,7.66511274107383e-06,2,3
0.148392220070069,7.67105196643337e-06,0.000108729855519708,0.000254635411819435,7.67105196643381e-06,2,3
0.152120667810523,7.67715503727147e-06,0.000110249544689648,0.000258209769400932,7.67715503727034e-06,2,3
0.155849115550977,7.68342295760835e-06,0.000111852656207672,0.00026198034615808,7.68342295760743e-06,2,3
0.159577563291431,7.68985676224292e-06,0.000113544720865346,0.000265960151581684,7.68985676224159e-06,2,3
0.163306011031885,7.69645751717802e-06,0.000115331810315555,0.00027016346737759,7.69645751717673e-06,2,3
0.167034458772339,7.70322632014904e-06,0.00011722060306012,0.00027460600268342,7.70322632014911e-06,2,3
0.170762906512793,7.71016430106506e-06,0.000119218460374508,0.000279305072659593,7.71016430106456e-06,2,3
0.174491354253247,7.71727262261111e-06,0.000121333514057202,0.000284279804894481,7.71727262261074e-06,2,3
0.178219801993701,7.72455248070347e-06,0.000123574768078267,0.000289551378503565,7.72455248070522e-06,2,3
0.181948249734155,7.73200510509881e-06,0.000125952216877276,0.000295143302391631,7.73200510509523e-06,2,3
0.185676697474609,7.739631759954e-06,0.000128476983487856,0.000301081740151584,7.73963175995231e-06,2,3
0.189405145215063,7.74743374442846e-06,0.000131161481519596,0.000307395891081179,7.74743374442454e-06,2,3
0.193133592955517,7.7554123932796e-06,0.000134019605903788,0.000314118438858809,7.75541239327939e-06,2,3
0.196862040695971,7.76356907752341e-06,0.000137066958570289,0.000321286082385359,7.76356907752996e-06,2,3
0.200590488436425,7.77190520507956e-06,0.000140321116705326,0.000328940166786222,7.77190520507805e-06,2,3
0.204318936176879,7.78042222143514e-06,0.000143801953270072,0.000337127437342883,7.78042222143595e-06,2,3
0.208047383917333,7.78912161039102e-06,0.00014753202205206,0.000345900945220843,7.78912161039218e-06,2,3
0.211775831657787,7.79800489471355e-06,0.000151537022857885,0.000355321141709009,7.79800489471797e-06,2,3
0.215504279398241,7.80707363696361e-06,0.000155846367062534,0.000365457208521888,7.80707363696196e-06,2,3
0.219232727138695,7.81632944019708e-06,0.000160493869559138,0.000376388685426247,7.81632944019842e-06,2,3
0.222961174879149,7.82577394883143e-06,0.000165518601412737,0.000388207475883063,7.82577394883111e-06,2,3
0.226689622619603,7.83540884938371e-06,0.000170965948277186,0.000401020336695521,7.83540884938244e-06,2,3
0.230418070360057,7.84523587140234e-06,0.000176888935011483,0.000414951993825004,7.84523587140288e-06,2,3
0.234146518100512,7.85525678831334e-06,0.000183349897652617,0.000430149075278208,7.85525678830771e-06,2,3
0.237874965840966,7.8654734183113e-06,0.000190422613730918,0.000446785122134764,7.8654734183071e-06,2,3
0.24160341358142,7.87588762531698e-06,0.000198195044130859,0.000465067038090334,7.87588762531747e-06,2,3
0.245331861321874,7.88650131994553e-06,0.000206772901000201,0.000485243482086915,7.88650131994396e-06,2,3
0.249060309062328,7.89731646047755e-06,0.000216284346380431,0.000507615920707824,7.89731646047661e-06,2,3
0.252788756802782,7.90833505391629e-06,0.000226886261543928,0.000532553375312173,7.90833505391758e-06,2,3
0.256517204543236,7.91955915704524e-06,0.000238772733116871,0.000560512383680215,7.91955915705027e-06,2,3
0.260245652283689,7.93099087754337e-06,0.0002521867233897,0.000592064451795775,7.93099087754055e-06,2,3
0.263974100024143,7.94263237506855e-06,0.000267436403994997,0.000627934475265166,7.94263237506798e-06,2,3
0.267702547764597,7.95448586249023e-06,0.000284918468376177,0.000669055577003282,7.95448586248933e-06,2,3
0.271430995505051,7.96655360705134e-06,0.000305152141613415,0.000716649108512452,7.96655360705383e-06,2,3
0.275159443245505,7.97883793166611e-06,0.00032883003655099,0.000772344279232197,7.97883793166674e-06,2,3
0.278887890985959,7.99134121617049e-06,0.000356896357595906,0.000838362117042965,7.99134121617142e-06,2,3
0.282616338726413,8.004065898662e-06,0.000390671056050641,0.000917807523412612,8.00406589866298e-06,2,3
0.286344786466867,8.0170144769137e-06,0.000432054281079729,0.0010151502146367,8.0170144769113e-06,2,3
0.290073234207321,8.03018950973083e-06,0.00048387754221103,0.00113705078875414,8.03018950973084e-06,2,3
0.293801681947775,8.04359361850541e-06,0.000550536842985319,0.0012938501142047,8.04359361850351e-06,2,3
0.297530129688229,8.05722948865666e-06,0.000639198968835688,0.00150240706105667,8.05722948865377e-06,2,3
0.301258577428683,8.07109987126605e-06,0.000762241497572603,0.00179183865294631,8.0710998712668e-06,2,3
0.304987025169137,8.08520758464925e-06,0.000942456936824423,0.00221576340580743,8.08520758464719e-06,2,3
0.308715472909591,8.09955551605968e-06,0.00122403458565068,0.00287814002131715,8.09955551605886e-06,2,3
0.312443920650045,8.11414662343439e-06,0.00168588726643627,0.00396464151845949,8.11414662343551e-06,2,3
0.316172368390499,8.12898393714296e-06,0.00232463476848044,0.00546749127638726,8.12898393714465e-06,2,3
0.319900816130953,8.1440705619067e-06,0.00240277649797113,0.0056520440258023,8.14407056191334e-06,2,3
0.323629263871407,8.15940967866424e-06,0.00176072262414988,0.00414231114024591,8.15940967866679e-06,2,3
0.327357711611861,8.17500454655195e-06,0.00125050319644332,0.00294236818056925,8.17500454655467e-06,2,3
0.331086159352315,8.19085850499614e-06,0.00094053071461758,0.00221333147343529,8.19085850499897e-06,2,3
0.334814607092769,8.20697497581564e-06,0.000744923025015157,0.00175326264152901,8.20697497581399e-06,2,3
0.338543054833223,8.223357465395e-06,0.000613009169037545,0.00144299722678022,8.22335746539163e-06,2,3
0.342271502573677,8.24000956697994e-06,0.00051886436304467,0.00122156381946962,8.24000956698278e-06,2,3
0.345999950314131,8.25693496303338e-06,0.000448606873757799,0.00105631363594332,8.25693496303319e-06,2,3
0.349728398054585,8.2741374276538e-06,0.000394302259635927,0.000928585142719552,8.27413742765616e-06,2,3
0.353456845795039,8.29162082909784e-06,0.000351136317239188,0.000827055360648091,8.29162082909679e-06,2,3
0.357185293535493,8.30938913240001e-06,0.00031603602692556,0.000744496499753562,8.3093891324049e-06,2,3
0.360913741275947,8.3274464020674e-06,0.000286954606015067,0.000676094461808867,8.3274464020663e-06,2,3
0.364642189016401,8.3457968048636e-06,0.000262479192725605,0.000618526132321623,8.34579680486354e-06,2,3
0.368370636756855,8.36444461274921e-06,0.000241604524773089,0.000569427078425574,8.36444461274681e-06,2,3
0.372099084497309,8.38339420582859e-06,0.0002235965837072,0.000527070841320916,8.38339420583107e-06,2,3
0.375827532237763,8.40265007552425e-06,0.000207907289864313,0.00049016829811123,8.40265007552889e-06,2,3
0.379555979978217,8.42221682775131e-06,0.000194119356599103,0.000457737957813089,8.42221682775175e-06,2,3
0.383284427718671,8.44209918631625e-06,0.000181909602807955,0.000429019671259516,8.44209918631719e-06,2,3
0.387012875459125,8.46230199632412e-06,0.00017102392029152,0.000403415753321792,8.46230199632174e-06,2,3
0.390741323199579,8.4828302278285e-06,0.000161259805985893,0.000380449897870214,8.48283022782737e-06,2,3
0.394469770940033,8.50368897953149e-06,0.000152453926796125,0.000359737929573006,8.50368897953008e-06,2,3
0.398198218680487,8.52488348269723e-06,0.000144473106796702,0.000340966605236473,8.52488348269624e-06,2,3
0.401926666420941,8.54641910511029e-06,0.000137207688483182,0.000323877999023338,8.54641910510839e-06,2,3
0.405655114161395,8.56830135529496e-06,0.00013056657051578,0.000308257830868081,8.56830135529908e-06,2,3
0.409383561901849,8.59053588684369e-06,0.000124473448866423,0.000293926625367333,8.59053588684228e-06,2,3
0.413112009642303,8.61312850287436e-06,0.000118863934668635,0.000280732932730634,8.6149503147593e-06,2,3
0.416840457382757,8.63608516073524e-06,0.00011368331945662,0.000268548072434569,8.64209040765362e-06,2,3
0.420568905123211,8.65941197687542e-06,0.000108884824520415,0.000257262015552712,8.67132033740476e-06,2,3
0.424297352863665,8.68311523182309e-06,0.000104428216439038,0.000246780128364032,8.7025509388444e-06,2,3
0.428025800604119,8.70720137549315e-06,0.000100278702530895,0.000237020574348922,8.73582982236817e-06,2,3
0.431754248344573,8.73167703259381e-06,9.64060424435737e-05,0.000227912224562886,8.77120879116007e-06,2,3
