freq_ratio,Q_stick,Q_free,Q_slip,Q_nl,NIT,FC
0.100242600134535,1.8318456494877e-05,8.96253786419675e-05,0.000329778115555477,1.83184564948837e-05,2,3
0.105750435306763,1.83366894332187e-05,9.00960156659479e-05,0.0003315213095006,1.83366894332132e-05,2,3
0.11125827047899,1.83559420644743e-05,9.05973445116654e-05,0.000333378185408437,1.83559420644757e-05,2,3
0.116766105651217,1.83762215476722e-05,9.11303337033443e-05,0.000335352331026419,1.83762215476919e-05,2,3
0.122273940823444,1.83975354514735e-05,9.169603055927e-05,0.000337447625982712,1.8397535451484e-05,2,3
0.127781775995672,1.84198917618206e-05,9.22955667137723e-05,0.000339668262241809,1.84198917618246e-05,2,3
0.133289611167899,1.84432988895464e-05,9.29301642085663e-05,0.000342018766668951,1.84432988895607e-05,2,3
0.138797446340126,1.84677656785769e-05,9.36011422419369e-05,0.000344504026031529,1.84677656785917e-05,2,3
0.144305281512353,1.84933014145744e-05,9.43099246400613e-05,0.000347129314675647,1.84933014145844e-05,2,3
0.14981311668458,1.85199158339643e-05,9.50580481324578e-05,0.000349900325181364,1.85199158339624e-05,2,3
0.155320951856808,1.85476191337127e-05,9.58471715430316e-05,0.00035282320240965,1.85476191337335e-05,2,3
0.160828787029035,1.85764219815802e-05,9.66790859943189e-05,0.00035590458130263,1.85764219815998e-05,2,3
0.166336622201262,1.8606335526456e-05,9.75557262402797e-05,0.000359151628864397,1.86063355264402e-05,2,3
0.171844457373489,1.8637371410012e-05,9.84791833103358e-05,0.000362572090999142,1.86373714100054e-05,2,3
0.177352292545717,1.86695417784818e-05,9.94517185916855e-05,0.000366174344677112,1.86695417784891e-05,2,3
0.182860127717944,1.87028592948999e-05,0.000100475779558677,0.000369967456202079,1.87028592949229e-05,2,3
0.188367962890171,1.87373371524945e-05,0.000101554017386046,0.000373961246457215,1.87373371524886e-05,2,3
0.193875798062398,1.87729890882808e-05,0.000102689306679942,0.000378166363995944,1.87729890882915e-05,2,3
0.199383633234625,1.88098293975593e-05,0.000103884767644482,0.000382594367155142,1.88098293975524e-05,2,3
0.204891468406853,1.88478729490576e-05,0.000105143791030232,0.000387257816473418,1.8847872949053e-05,2,3
0.21039930357908,1.88871352007821e-05,0.000106470066271673,0.000392170378922681,1.88871352008059e-05,2,3
0.215907138751307,1.89276322170821e-05,0.000107867613315291,0.00039734694581115,1.892763221709e-05,2,3
0.221414973923534,1.89693806855501e-05,0.000109340818651407,0.000402803766258621,1.89693806855677e-05,2,3
0.226922809095761,1.90123979359182e-05,0.000110894476300853,0.000408558599026271,1.90123979359251e-05,2,3
